Time,0.3 µm,0.5 µm,1.0 µm,2.5 µm,5.0 µm,10 µm,Temp,RH,Smooth,None
1268483340,537,152,26,0,0,0,34.49,3.91,531.6,0
1268483400,468,126,12,0,0,0,34.5,3.98,530.94,0
1268483460,501,131,10,0,0,0,34.47,4.04,531.12,0
1268483520,507,152,14,2,0,0,34.47,3.91,530.58,0
1268483580,456,137,16,2,0,0,34.48,4.16,528.66,0
1268483640,501,129,12,0,0,0,34.45,3.93,528.78,0
1268483700,474,129,14,0,0,0,34.44,4.38,528.84,0
1268483760,441,124,12,0,0,0,34.44,3.94,528,0
1268483820,402,116,8,0,0,0,34.44,3.92,526.26,0
1268483880,528,150,26,2,0,0,34.42,4.11,526.2,0
1268483940,546,154,30,2,0,0,34.45,4.04,526.5,0
1268484000,444,110,16,0,0,0,34.46,3.96,523.56,0
1268484060,381,94,12,0,0,0,34.44,4.2,519.24,0
1268484120,543,158,20,2,2,0,34.42,3.96,518.82,0
1268484180,549,163,24,2,2,0,34.41,4.28,519,0
1268484240,435,123,20,0,0,0,34.44,5.06,517.98,0
1268484300,465,131,18,0,0,0,34.47,4.96,518.22,0
1268484360,474,142,16,2,2,2,34.47,4.46,515.52,0
1268484420,486,144,16,2,2,2,34.48,4.14,514.08,0
1268484480,441,132,16,0,0,0,34.44,4.23,511.08,0
1268484540,435,134,14,0,0,0,34.45,4.39,508.98,0
1268484600,405,115,8,2,0,0,34.42,4.51,505.62,0
1268484660,399,113,8,2,0,0,34.42,4.64,502.14,0
1268484720,522,152,24,2,0,0,34.45,4.44,501.6,0
1268484720,477,141,28,4,0,0,34.44,4.44,500.16,0
1268484780,585,170,22,2,0,0,34.41,4.22,502.38,0
1268484840,522,153,20,2,0,0,34.4,4.45,503.34,0
1268484900,513,144,18,0,0,0,34.44,5.04,503.04,0
1268484960,501,140,18,0,0,0,34.45,4.87,502.5,0
1268485020,429,129,14,0,0,0,34.47,4.46,501.3,0
1268485080,396,119,14,0,0,0,34.5,4.4,499.44,0
1268485140,480,121,16,2,0,0,34.52,4.67,499.62,0
1268485200,480,119,18,2,0,0,34.53,4.4,499.8,0
1268485260,489,138,22,4,0,0,34.48,4.14,498.54,0
1268485320,471,132,24,4,0,0,34.49,4.28,496.92,0
1268485380,420,117,8,2,0,0,34.46,4.31,492.78,0
1268485440,432,121,10,2,0,0,34.46,4.14,488.88,0
1268485500,414,126,10,2,0,0,34.44,4.4,486.54,0
1268485560,408,124,10,2,0,0,34.44,4.2,484.08,0
1268485620,441,127,20,2,0,0,34.41,4.26,481.68,0
1268485680,474,134,22,2,0,0,34.45,4.3,479.94,0
1268486040,486,142,22,0,0,0,34.42,4.53,475.74,0
1268486100,486,142,22,0,0,0,34.41,4.56,474.36,0
1268486160,462,134,20,2,0,0,34.44,4.65,474.36,0
1268486220,462,134,20,2,0,0,34.41,4.38,475.26,0
1268486280,489,140,24,4,0,0,34.39,4.46,474.06,0
1268486340,489,140,24,4,0,0,34.4,4.43,473.1,0
1268486400,381,108,10,0,0,0,34.37,4.36,471.36,0
1268486460,381,108,10,0,0,0,34.38,4.37,468.96,0
1268486520,423,128,18,0,0,0,34.37,4.2,467.28,0
1268486580,423,128,18,0,0,0,34.38,4.37,466.62,0
1268486640,474,147,18,0,0,0,34.4,4.68,466.08,0
1268486700,474,147,18,0,0,0,34.44,4.75,466.08,0
1268486760,393,102,6,0,0,0,34.44,4.39,465.12,0
